ts_r,acc_x_r,acc_y_r,acc_z_r,temp_r,gyr_x_r,gyr_y_r,gyr_z_r,mag_x_r,mag_y_r,mag_z_r,kal_status_r,alpha_r,beta_r,ts_n,acc_x_n,acc_y_n,acc_z_n,temp_n,gyr_x_n,gyr_y_n,gyr_z_n,mag_x_n,mag_y_n,mag_z_n,kal_status_n,alpha_n,beta_n,started,calibrated,monitoring,zone,in_bending_orange_zone,in_bending_red_zone,in_overreach_zone,bending_buzzing,overreach_buzzing,walking,vibrating,static_posture,label,label2
64962,0.987060547,-0.094970703,-0.264892578,3840,0.030517578,-0.732421875,-0.152587891,3008,3181,-1009,3,-16295,-17756,64967,1.002197266,-0.055175781,-0.0859375,3440,0.274658203,2.899169922,-1.586914063,-159,-3829,1273,51,-705,1792,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64963,0.990722656,-0.102539063,-0.253173828,3872,-1.068115234,1.342773438,-0.549316406,3008,3181,-1009,3,-16295,-17756,64968,1.008056641,-0.060791016,-0.077148438,3472,0.091552734,1.678466797,-0.854492188,-159,-3829,1273,51,-705,1792,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64964,0.98828125,-0.091552734,-0.26171875,3840,0.335693359,1.739501953,-1.373291016,3001,3190,-1018,3,-16295,-17756,64969,1.00390625,-0.057617188,-0.085449219,3408,-0.274658203,0.305175781,-0.152587891,-151,-3799,1326,51,-705,1792,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64965,0.993408203,-0.112792969,-0.246582031,3824,-0.366210938,-1.220703125,-0.335693359,3001,3190,-1018,7,-16295,-17756,64970,1.002929688,-0.056640625,-0.084960938,3440,-1.037597656,-0.335693359,0.549316406,-151,-3799,1326,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64966,0.705566406,0.181152344,-0.209228516,3840,-9.063720703,-2.990722656,0,3035,3098,-1610,7,-16295,-17756,64971,1.002441406,-0.056640625,-0.089599609,3520,-0.854492188,0.061035156,0.793457031,-149,-3787,1332,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64967,1.436523438,-0.8203125,-0.286132813,3792,17.39501953,-1.403808594,15.59448242,3035,3098,-1610,7,-16295,-17756,64972,0.9921875,-0.056884766,-0.093017578,3376,-2.105712891,0.305175781,1.281738281,-149,-3787,1332,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64968,1.850097656,-0.759277344,-0.486083984,3776,21.24023438,-1.46484375,10.31494141,3021,3145,-1381,7,-16295,-17756,64973,0.995117188,-0.055419922,-0.092285156,3424,-2.777099609,1.770019531,1.708984375,-153,-3781,1336,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64969,0.807128906,1.033447266,-0.115966797,3840,-25.05493164,6.225585938,-25.23803711,3021,3145,-1381,7,-16295,-17756,64974,0.995849609,-0.057861328,-0.091064453,3408,-3.173828125,1.953125,1.525878906,-153,-3781,1336,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64970,1.271484375,0.240478516,-0.350830078,3824,-0.518798828,5.340576172,-18.67675781,3022,3141,-1376,7,-16295,-17756,64975,0.998535156,-0.057861328,-0.08984375,3488,-3.967285156,1.831054688,1.708984375,-152,-3799,1322,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64971,0.732177734,-0.182617188,-0.25390625,3888,-6.011962891,-9.307861328,6.34765625,3022,3141,-1376,7,-16295,-17756,64976,0.997558594,-0.054443359,-0.083251953,3440,-3.601074219,1.403808594,1.495361328,-152,-3799,1322,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64972,0.776367188,0.038818359,-0.217041016,3760,-10.16235352,0.305175781,1.098632813,3004,3210,-922,7,-16295,-17756,64977,0.997558594,-0.060058594,-0.081542969,3488,-4.150390625,2.349853516,1.708984375,-160,-3801,1327,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64973,1.059326172,-0.048339844,-0.285400391,3936,2.502441406,4.302978516,-2.532958984,3004,3210,-922,7,-16295,-17756,64978,0.995605469,-0.057128906,-0.078125,3536,-3.997802734,1.892089844,0.946044922,-160,-3801,1327,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64974,0.937011719,-0.064453125,-0.240966797,3840,-2.868652344,-1.403808594,0.48828125,2998,3219,-910,7,-16295,-17756,64979,1.000976563,-0.056152344,-0.079589844,3488,-4.333496094,1.281738281,0.946044922,-159,-3807,1311,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64975,0.985595703,-0.287353516,-0.260253906,3872,-4.821777344,-5.035400391,2.593994141,2998,3219,-910,7,-16295,-17756,64980,1.000976563,-0.066162109,-0.079345703,3408,-3.753662109,1.831054688,0.915527344,-159,-3807,1311,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64976,0.665771484,-0.37109375,-0.19921875,3776,-10.62011719,-5.706787109,11.41357422,3013,3192,-1139,7,-16295,-17756,64981,1.008056641,-0.063964844,-0.073486328,3440,-3.356933594,1.770019531,0.579833984,-170,-3817,1311,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64977,1.580322266,-1.03125,-0.400390625,3776,21.14868164,0.854492188,9.094238281,3013,3192,-1139,7,-16295,-17756,64982,0.992675781,-0.053710938,-0.082519531,3440,-2.044677734,1.251220703,-0.457763672,-170,-3817,1311,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64978,0.065185547,0.402832031,-0.022216797,3760,-16.63208008,-1.007080078,13.64135742,3017,3137,-1354,7,-16295,-17756,64983,1.007324219,-0.047851563,-0.066162109,3440,-0.732421875,0.610351563,-1.037597656,-164,-3823,1289,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64979,0.545166016,-0.756347656,-0.23828125,3840,19.8059082,-5.920410156,37.75024414,3017,3137,-1354,7,-16295,-17756,64984,1.003417969,-0.050537109,-0.072998047,3440,0.457763672,-0.183105469,-1.220703125,-164,-3823,1289,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64980,0.34765625,0.142333984,-0.119628906,3776,-14.52636719,-3.967285156,9.155273438,3009,3140,-1338,7,-16295,-17756,64985,1.002197266,-0.049316406,-0.078369141,3536,0.701904297,-0.701904297,-0.793457031,-160,-3809,1326,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64981,1.288085938,-0.03125,-0.250732422,3776,9.338378906,11.87133789,-5.950927734,3009,3140,-1338,7,-16295,-17756,64986,0.995117188,-0.05078125,-0.080810547,3488,0.457763672,-1.251220703,0.213623047,-160,-3809,1326,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64982,1.092285156,-0.254150391,-0.280517578,3872,3.784179688,-4.119873047,0.427246094,2994,3215,-867,7,-16295,-17756,64987,0.998291016,-0.059082031,-0.079589844,3488,0.152587891,-1.281738281,0.335693359,-158,-3778,1344,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64983,0.881103516,-0.062011719,-0.214599609,3888,-5.035400391,0.335693359,1.434326172,2994,3215,-867,7,-16295,-17756,64988,1.004638672,-0.051513672,-0.081787109,3488,0.152587891,-0.610351563,0.366210938,-158,-3778,1344,51,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64984,1.045166016,-0.12890625,-0.249511719,3792,-1.159667969,0.915527344,-1.403808594,3005,3197,-997,7,-15706,-15707,64989,1.000244141,-0.049560547,-0.082763672,3376,0.122070313,-0.732421875,0.183105469,-135,-3802,1133,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64985,1.031738281,-0.100585938,-0.249511719,3776,-1.159667969,0.793457031,-0.579833984,3005,3197,-997,7,-15699,-15703,64990,0.999755859,-0.052734375,-0.086914063,3472,0.061035156,-1.373291016,0.610351563,-135,-3802,1133,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64986,0.978271484,-0.092285156,-0.245849609,3824,0.030517578,1.281738281,-0.122070313,2999,3213,-935,7,-15693,-15698,64991,1.000976563,-0.057128906,-0.087402344,3408,-1.037597656,-1.007080078,1.190185547,-146,-3775,1346,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64987,0.995605469,-0.089355469,-0.250732422,3872,-1.342773438,-0.274658203,-0.610351563,2999,3213,-935,7,-15689,-15695,64992,1.000488281,-0.057861328,-0.083007813,3488,-1.708984375,-0.274658203,0.793457031,-146,-3775,1346,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64988,0.995605469,-0.091064453,-0.249023438,3776,-0.793457031,-0.305175781,-0.48828125,2992,3225,-886,7,-15689,-15695,64993,0.997802734,-0.0546875,-0.087402344,3472,-1.403808594,-0.061035156,0.854492188,-144,-3779,1363,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64989,0.994873047,-0.092529297,-0.247314453,3792,-1.220703125,-0.823974609,0.030517578,2992,3225,-886,7,-15689,-15695,64994,1.000976563,-0.051513672,-0.087890625,3472,-1.922607422,0.518798828,0.885009766,-144,-3779,1363,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64990,0.990478516,-0.08984375,-0.245849609,3872,-1.342773438,-0.396728516,-0.091552734,3006,3179,-1138,7,-15689,-15695,64995,0.999023438,-0.050048828,-0.084960938,3488,-2.227783203,0.701904297,1.098632813,-146,-3761,1349,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64991,0.990722656,-0.08984375,-0.250732422,3776,-2.471923828,-0.579833984,-0.213623047,3006,3179,-1138,7,-15689,-15695,64996,0.998779297,-0.052246094,-0.090332031,3488,-1.861572266,1.007080078,0.48828125,-146,-3761,1349,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64992,0.992675781,-0.091308594,-0.248291016,3872,-1.159667969,0.122070313,0,3001,3177,-1122,7,-15689,-15695,64997,1.004638672,-0.053710938,-0.084228516,3408,-2.014160156,1.525878906,0.762939453,-151,-3773,1333,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64993,0.998291016,-0.088623047,-0.245605469,3824,-0.640869141,-1.129150391,0.244140625,3001,3177,-1122,7,-15689,-15695,64998,1.003173828,-0.051757813,-0.084228516,3440,-2.075195313,1.190185547,0.457763672,-151,-3773,1333,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64994,0.988037109,-0.091796875,-0.251953125,3824,0.518798828,-2.44140625,0.152587891,3009,3168,-1125,7,-15689,-15695,64999,0.997314453,-0.048583984,-0.079345703,3376,-1.678466797,0.9765625,0.335693359,-139,-3761,1357,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64995,0.989257813,-0.090576172,-0.254150391,3776,-0.549316406,-1.098632813,0.030517578,3009,3168,-1125,7,-15685,-15690,65000,1.000976563,-0.052734375,-0.082763672,3488,-1.586914063,1.129150391,0.48828125,-139,-3761,1357,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64996,0.993652344,-0.089355469,-0.246582031,3872,-1.983642578,1.159667969,-0.335693359,2999,3174,-1168,7,-15685,-15690,65001,0.999267578,-0.044921875,-0.079101563,3408,-1.708984375,1.068115234,0.183105469,-152,-3768,1368,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64997,0.9921875,-0.086669922,-0.248779297,3792,-0.885009766,-0.457763672,-0.457763672,2999,3174,-1168,7,-15685,-15690,65002,1.002929688,-0.054931641,-0.084228516,3488,-1.617431641,0.915527344,-0.030517578,-152,-3768,1368,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64998,0.989746094,-0.085693359,-0.252197266,3824,-1.46484375,0.152587891,-0.518798828,3001,3171,-1213,7,-15685,-15690,65003,0.994140625,-0.045166016,-0.085449219,3424,-1.007080078,0.9765625,0.061035156,-155,-3759,1373,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
64999,0.994873047,-0.085449219,-0.241943359,3824,-1.647949219,0.793457031,-0.915527344,3001,3171,-1213,7,-15680,-15682,65004,1.001220703,-0.050537109,-0.089355469,3488,-0.854492188,1.098632813,0.579833984,-155,-3759,1373,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65000,0.995361328,-0.091064453,-0.245117188,3776,-0.305175781,-0.305175781,-0.915527344,3000,3207,-1045,7,-15682,-15693,65005,0.994384766,-0.046386719,-0.084716797,3440,-1.129150391,1.46484375,0.152587891,-151,-3752,1391,0,-705,1792,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65001,0.988769531,-0.086181641,-0.254882813,3792,-2.227783203,-0.640869141,-0.152587891,3000,3207,-1045,31,-15708,-15744,65006,0.993652344,-0.044921875,-0.081298828,3376,-1.525878906,2.258300781,-0.091552734,-151,-3752,1391,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65002,0.994873047,-0.091552734,-0.246826172,3792,-1.739501953,-0.091552734,-0.061035156,2984,3238,-944,31,-15751,-15804,65007,0.997558594,-0.042724609,-0.085449219,3440,-0.823974609,2.227783203,-0.396728516,-147,-3746,1384,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65003,0.995849609,-0.094238281,-0.25390625,3760,-1.251220703,0.366210938,-0.091552734,2984,3238,-944,31,-15796,-15851,65008,1.002929688,-0.045410156,-0.085693359,3488,-0.213623047,2.197265625,0.061035156,-147,-3746,1384,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65004,0.994140625,-0.090332031,-0.248291016,3872,-2.227783203,1.373291016,-0.640869141,2983,3217,-940,31,-15830,-15911,65009,1.003662109,-0.046875,-0.080078125,3536,-0.701904297,2.593994141,0.762939453,-146,-3748,1376,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65005,0.989013672,-0.084472656,-0.249755859,3824,-1.556396484,0.091552734,-0.457763672,2983,3217,-940,31,-15849,-15937,65010,1.007568359,-0.044189453,-0.081542969,3440,-0.671386719,3.082275391,1.037597656,-146,-3748,1376,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65006,0.995117188,-0.088134766,-0.249267578,3792,0.457763672,-0.061035156,-0.152587891,2978,3235,-892,31,-15849,-15937,65011,1.001464844,-0.047363281,-0.076660156,3440,-1.068115234,2.502441406,0.915527344,-156,-3725,1424,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65007,0.991699219,-0.09375,-0.253417969,3824,-0.762939453,-0.701904297,0.152587891,2978,3235,-892,31,-15849,-15937,65012,0.997558594,-0.050292969,-0.072021484,3424,-1.770019531,2.655029297,1.190185547,-156,-3725,1424,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65008,0.990234375,-0.087402344,-0.248046875,3776,-1.434326172,0.122070313,-0.549316406,2979,3244,-838,31,-15849,-15937,65013,1.00390625,-0.047851563,-0.067382813,3520,-1.892089844,2.410888672,1.403808594,-161,-3723,1435,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65009,0.993408203,-0.080566406,-0.252197266,3888,-1.312255859,1.525878906,-0.457763672,2979,3244,-838,31,-15882,-15982,65014,1.002441406,-0.050292969,-0.067626953,3376,-1.831054688,2.044677734,1.342773438,-161,-3723,1435,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65010,0.991943359,-0.081787109,-0.243408203,3904,-2.746582031,0.152587891,-0.152587891,2990,3213,-1033,31,-15939,-16063,65015,0.993896484,-0.045898438,-0.067382813,3488,-1.953125,1.922607422,1.373291016,-151,-3770,1209,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65011,1.000244141,-0.078369141,-0.250732422,3792,-2.044677734,-1.586914063,-0.122070313,2990,3213,-1033,31,-15959,-16089,65016,0.998535156,-0.045410156,-0.065917969,3408,-1.739501953,2.166748047,1.342773438,-151,-3770,1209,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65012,0.989746094,-0.082519531,-0.249267578,3792,-2.166748047,-0.9765625,0.213623047,2990,3232,-940,31,-15978,-16112,65017,1.001220703,-0.05078125,-0.06640625,3520,-1.495361328,2.44140625,1.312255859,-172,-3735,1445,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65013,0.987792969,-0.081542969,-0.249023438,3840,-2.838134766,1.159667969,-0.183105469,2990,3232,-940,31,-15978,-16112,65018,1.000976563,-0.05078125,-0.065429688,3472,-1.953125,2.532958984,1.251220703,-172,-3735,1445,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65014,1.000488281,-0.085693359,-0.252685547,3792,-2.838134766,2.9296875,-0.9765625,2978,3253,-840,31,-15978,-16112,65019,1.001220703,-0.055664063,-0.062255859,3440,-2.014160156,2.655029297,1.46484375,-175,-3736,1451,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65015,0.993164063,-0.080810547,-0.243896484,3792,-2.410888672,2.44140625,-0.793457031,2978,3253,-840,31,-16026,-16172,65020,0.999755859,-0.055419922,-0.065429688,3408,-2.014160156,2.502441406,1.159667969,-175,-3736,1451,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65016,1,-0.079589844,-0.24609375,3840,-1.617431641,0.885009766,-0.335693359,2996,3180,-1158,31,-16044,-16190,65021,1.000244141,-0.053222656,-0.060302734,3536,-2.105712891,2.349853516,0.9765625,-177,-3738,1462,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65017,0.993408203,-0.083496094,-0.250976563,3776,-0.885009766,0.518798828,-0.518798828,2996,3180,-1158,31,-16061,-16210,65022,1.001953125,-0.051269531,-0.060546875,3440,-2.349853516,2.105712891,0.701904297,-177,-3738,1462,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65018,1,-0.083740234,-0.243164063,3792,-1.46484375,2.166748047,-0.732421875,2984,3229,-895,31,-16079,-16232,65023,1.004150391,-0.053710938,-0.055419922,3488,-1.983642578,1.800537109,0.183105469,-187,-3750,1470,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65019,0.997070313,-0.082763672,-0.241699219,3872,-1.678466797,1.739501953,-0.244140625,2984,3229,-895,31,-16079,-16232,65024,1.002685547,-0.048583984,-0.052001953,3440,-1.525878906,1.770019531,0.244140625,-187,-3750,1470,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65020,0.998046875,-0.079589844,-0.239746094,3840,0.762939453,-0.732421875,0.213623047,2976,3262,-800,31,-16079,-16232,65025,1.004638672,-0.050048828,-0.047363281,3472,-1.647949219,0.885009766,0.122070313,-189,-3741,1494,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65021,0.989501953,-0.076660156,-0.251220703,3872,0.457763672,-1.556396484,0,2976,3262,-800,31,-16121,-16287,65026,1.004394531,-0.046630859,-0.053955078,3376,-2.197265625,-0.091552734,-0.030517578,-189,-3741,1494,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65022,0.996582031,-0.082763672,-0.242919922,3776,-2.166748047,1.403808594,-0.671386719,2980,3257,-848,31,-16134,-16302,65027,1.002685547,-0.052978516,-0.052001953,3472,-1.556396484,0.48828125,-0.091552734,-188,-3735,1501,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65023,0.998046875,-0.084716797,-0.243408203,3760,-1.525878906,0.366210938,-0.427246094,2980,3257,-848,31,-16148,-16317,65028,1.006347656,-0.050537109,-0.055175781,3472,-1.46484375,-0.030517578,0.640869141,-188,-3735,1501,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65024,0.992431641,-0.081054688,-0.245117188,3824,-0.305175781,-1.312255859,0.061035156,2981,3250,-894,31,-16157,-16329,65029,0.995605469,-0.045654297,-0.057373047,3584,-0.915527344,0.122070313,-0.061035156,-185,-3735,1501,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65025,0.993652344,-0.081054688,-0.242431641,3824,-1.495361328,-2.593994141,0.152587891,2981,3250,-894,31,-16157,-16329,65030,0.997070313,-0.044189453,-0.0546875,3488,-0.793457031,0.122070313,-0.366210938,-185,-3735,1501,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65026,0.989746094,-0.080322266,-0.241210938,3840,-1.068115234,-0.671386719,0.152587891,2974,3267,-814,31,-16157,-16329,65031,0.996826172,-0.041015625,-0.061767578,3440,-0.579833984,0.335693359,-0.091552734,-182,-3731,1498,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65027,0.991943359,-0.087890625,-0.245361328,3824,-1.342773438,0.640869141,0.122070313,2974,3267,-814,31,-16158,-16332,65032,1.001708984,-0.051269531,-0.059570313,3440,-1.251220703,0.701904297,0.305175781,-182,-3731,1498,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65028,0.994384766,-0.080566406,-0.237548828,3824,-2.014160156,0.885009766,-0.427246094,2979,3247,-846,31,-16163,-16347,65033,1.001708984,-0.050048828,-0.052490234,3440,-1.770019531,0.48828125,1.007080078,-168,-3733,1464,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65029,0.991210938,-0.082763672,-0.245117188,3776,-0.915527344,0.122070313,-0.152587891,2979,3247,-846,31,-16166,-16348,65034,1.004150391,-0.052001953,-0.057617188,3424,-2.014160156,0.366210938,1.220703125,-168,-3733,1464,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65030,0.995849609,-0.079101563,-0.243408203,3824,-0.457763672,-0.427246094,0.610351563,2983,3252,-906,31,-16167,-16350,65035,1.001464844,-0.048828125,-0.051025391,3472,-1.617431641,0.305175781,1.068115234,-185,-3712,1504,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65031,0.991455078,-0.079101563,-0.248779297,3776,-0.427246094,-1.190185547,0.915527344,2983,3252,-906,31,-16167,-16350,65036,1.000976563,-0.046386719,-0.058349609,3424,-2.014160156,0.183105469,1.037597656,-185,-3712,1504,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65032,0.988769531,-0.084228516,-0.250488281,3872,-0.396728516,0,0.396728516,2981,3259,-812,31,-16167,-16350,65037,1.002929688,-0.044921875,-0.057617188,3520,-2.044677734,-0.030517578,1.220703125,-175,-3721,1519,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
65033,0.996826172,-0.087158203,-0.246582031,3904,-1.770019531,1.617431641,-0.091552734,2981,3259,-812,31,-16167,-16350,65038,1.001220703,-0.048828125,-0.060546875,3440,-1.861572266,-0.061035156,1.037597656,-175,-3721,1519,0,-705,1792,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,staan,normaal
